PSDE,FuzzyEn,DE,SOH
0.142702567775488,-7.02232035270538e-05,0.52908943922686,1
0.142700039696671,-7.05681790927535e-05,0.528793311754276,1.00038326913235
0.142698547764526,-7.04546758548834e-05,0.52908943922686,1.00073374814459
0.142697283665638,-7.04048704905878e-05,0.529575152006596,1.00090551501636
0.142695586214824,-7.03116242376533e-05,0.529575152006596,1.00089158077767
0.143649396801826,-7.10702411911383e-05,0.529808099801406,1.00059718547418
0.143647272586289,-7.10430775807021e-05,0.530026399445303,0.999994704009393
0.14032411367698,-6.6988240759191e-05,0.529173212068194,0.999392222544601
0.144564674797338,-7.18959165522502e-05,0.53020978297776,0.99900350752768
0.144563767738294,-7.1606562101781e-05,0.53020978297776,0.998502362574565
0.144562373120093,-7.17296096261579e-05,0.53020978297776,0.997633007446568
0.14544402854127,-7.24803656798652e-05,0.529890768374716,0.997247759075348
0.145443296657007,-7.24432201340931e-05,0.530121791065344,0.996882873449399
0.145443888441357,-7.23015255808443e-05,0.530568007143692,0.996282190924306
0.14455756494458,-7.14506657125208e-05,0.53020978297776,0.995097021253398
0.145439133162818,-7.23599405949867e-05,0.530568007143692,0.994056472501083
0.14543884932778,-7.2266130025766e-05,0.530568007143692,0.993916584832269
0.146295326478901,-7.30142967379477e-05,0.530259544151864,0.993425858962469
0.146292463976284,-7.29663683929008e-05,0.531218721852038,0.99229926655551
0.146293147830526,-7.30458916292347e-05,0.530615378151667,0.991526530320503
0.146290005503193,-7.29090530123706e-05,0.530773805461312,0.991289573236233
0.14711384217438,-7.37858814884295e-05,0.531238209399265,0.990792116532702
0.147113947847222,-7.37980917114108e-05,0.531238209399265,0.990209878408222
0.147908772082903,-7.46086973041835e-05,0.530951146716887,0.989285953738678
0.147110761769543,-7.36092422155152e-05,0.531156654952251,0.988894728600995
0.147906550415962,-7.45910071846831e-05,0.530951146716887,0.988499777158456
0.147903959421308,-7.45397835378236e-05,0.531354955111847,0.987813361456258
0.147904406683262,-7.43684818119487e-05,0.531111529919244,0.987176095723441
0.147901677212788,-7.43246122615857e-05,0.531515338314204,0.986637095727378
0.147901988034814,-7.43858161145347e-05,0.531515338314204,0.986277486598313
0.148678757107329,-7.53374021557435e-05,0.531238913152536,0.985587391066031
0.147899853547415,-7.41648580498813e-05,0.531111529919244,0.984456886317587
0.148677699110299,-7.52316617530695e-05,0.531238913152536,0.983911062128825
0.148674710698232,-7.52043179116728e-05,0.531238913152536,0.983532453021257
0.149423334557224,-7.61021048711185e-05,0.531417679081291,0.982849693383183
0.148672581479025,-7.48731096092738e-05,0.531238913152536,0.98190395035173
0.14942015927751,-7.60637058509758e-05,0.531052949231493,0.981317056720923
0.14867024923611,-7.50003669158178e-05,0.531238913152536,0.980939471995574
0.149418735588313,-7.58939322690921e-05,0.531417679081291,0.980251168383923
0.149418840603674,-7.59968555897993e-05,0.531417679081291,0.979099842492707
0.149416150112002,-7.58874213434651e-05,0.531052949231493,0.978529921669797
0.150118650849385,-7.66953706906501e-05,0.531242639116667,0.978370258558671
0.149414377359365,-7.55425031603043e-05,0.531052949231493,0.977949573563514
0.150117276952751,-7.68709223258835e-05,0.531242639116667,0.976854489947623
0.150117874467227,-7.69239437473415e-05,0.531242639116667,0.975972304518641
0.150115545545803,-7.67126008762254e-05,0.531242639116667,0.975945341617936
0.150112863456184,-7.65173246924196e-05,0.531242639116667,0.975542176702966
0.150112979482497,-7.66789652137366e-05,0.531071243141818,0.974532704696357
0.150846819072399,-7.77462843670458e-05,0.530992356251039,0.973750774406693
0.150843728501532,-7.75225208813396e-05,0.531352859059305,0.973562585582935
0.150844382734677,-7.76565998591955e-05,0.531352859059305,0.973321749596182
0.150841293503372,-7.75090207733737e-05,0.531352859059305,0.972325800425101
0.150843520054201,-7.75568935643159e-05,0.53163386026709,0.971580297204257
0.150840097540223,-7.7540360062955e-05,0.530992356251039,0.971433697744771
0.150840194297083,-7.74429951847513e-05,0.531352859059305,0.971124342576616
0.151528217469449,-7.85937515006585e-05,0.531843194863338,0.97027929807039
0.151524757784472,-7.8267076645425e-05,0.531843194863338,0.969356455350963
0.151525915052529,-7.84110220629138e-05,0.531843194863338,0.969010386845257
0.15152367215609,-7.84075001839896e-05,0.531843194863338,0.968971735779176
0.151524473887431,-7.83610268182822e-05,0.531843194863338,0.968318261197468
0.150096427056176,-7.56563958590302e-05,0.530913831485788,0.96720414369881
0.152184292952505,-7.94802653378986e-05,0.531705746575976,0.966765306516079
0.151520072995713,-7.82476454107874e-05,0.531843194863338,0.966462159187463
0.152183695759111,-7.95541083364209e-05,0.531990350363348,0.965906962170582
0.150090183025154,-6.3578912096093e-05,0.530419096246168,0.965194514423909
0.152180727044262,-7.94131500241148e-05,0.531432598625277,0.964163019571184
0.152806896666149,-8.03488646357595e-05,0.531860213852116,0.964101633505729
0.152179333702956,-7.92317286298129e-05,0.531432598625277,0.963618245830383
0.152805840557059,-8.0470683263017e-05,0.531860213852116,0.962747674785257
0.152805117274321,-8.04481112047251e-05,0.531860213852116,0.962625714790161
0.152804678303994,-8.03238498574989e-05,0.531860213852116,0.962294253022472
0.152802553591884,-8.01487876385356e-05,0.531860213852116,0.961746305434315
0.153395783497234,-8.12674746221839e-05,0.531780933000332,0.960981367741676
0.152801775763229,-8.04426040534066e-05,0.531397954814497,0.96044206331429
0.153395038377289,-8.13672450703161e-05,0.531467702186938,0.960165512361529
0.152800131062731,-8.01445924532952e-05,0.531397954814497,0.959603846057719
0.153393736614818,-8.12761921620134e-05,0.531780933000332,0.95898338953261
0.152800154492499,-8.02308521532357e-05,0.531213100006939,0.958138782684023
0.153392910309973,-8.12985455063908e-05,0.531780933000332,0.957844011127816
0.153391130385339,-8.13479193728991e-05,0.531467702186938,0.957716699495432
0.153392222777658,-8.12749173578398e-05,0.531467702186938,0.956832762279805
0.153391545854759,-8.1281832768584e-05,0.531780933000332,0.956062510726548
0.153390816895748,-8.13422745362171e-05,0.531780933000332,0.955328009538569
0.153935733341444,-8.24319387289288e-05,0.531493219882475,0.955269056380953
0.15338940100543,-8.12287241752087e-05,0.531780933000332,0.954596670604444
0.153933509513587,-8.23861398201559e-05,0.531493219882475,0.953938728427008
0.153389332974938,-8.14437906700285e-05,0.531002441467256,0.953081687135032
0.153932696548352,-8.2504301625985e-05,0.531493219882475,0.952781770332604
0.153387081983067,-8.12564738627028e-05,0.531467702186938,0.952543729983322
0.153931520395354,-8.25046356805731e-05,0.531493219882475,0.951753884242513
0.15393088305965,-8.22965611886882e-05,0.531177941808863,0.95100081269595
0.153929958244895,-8.23287002053681e-05,0.531493219882475,0.950744857267138
0.153928907593634,-8.23350139148039e-05,0.531493219882475,0.950640950460042
0.153929903183379,-8.24665611280774e-05,0.531493219882475,0.949605695174306
0.154557227230678,-8.34226984942991e-05,0.531305553230567,0.948879026356687
0.154555338617484,-8.35814294848423e-05,0.531305553230567,0.948416181373128
0.154556839139237,-8.36456093010056e-05,0.531305553230567,0.948355161241665
0.154554202835514,-8.34700437545746e-05,0.531305553230567,0.947549870296618
0.154556293432742,-8.34998675838207e-05,0.531305553230567,0.946845346058786
0.15455442108669,-8.36063995917559e-05,0.531305553230567,0.946289450914878
0.155211707008435,-8.46909555877698e-05,0.530835085368953,0.94597211481594
0.154553724139075,-8.35596563466886e-05,0.531305553230567,0.945516429206189
0.155212995688838,-8.484624395726e-05,0.530835085368953,0.9446964571721
0.154553285636082,-8.3527747351648e-05,0.531305553230567,0.944262994134003
0.155210815220236,-8.46605590552352e-05,0.530835085368953,0.944082191886181
0.154552671803316,-8.35972033122762e-05,0.531305553230567,0.943817821431999
0.155211057852745,-8.48041379368996e-05,0.530835085368953,0.94306743745056
0.154550975303583,-8.35276681592645e-05,0.531305553230567,0.94240742997385
0.155210249466702,-8.45720404122475e-05,0.530835085368953,0.942094388160568
0.155209993334156,-8.46629759670142e-05,0.530835085368953,0.942018734295297
0.155210440813716,-8.48217548405532e-05,0.530835085368953,0.941285743819676
0.155208080010139,-8.46571796804777e-05,0.530835085368953,0.940368566455785
0.155209255089732,-8.4701131396136e-05,0.530835085368953,0.940239228102913
0.155830904977249,-8.5944476908073e-05,0.530572031466705,0.940293202307238
0.155829218130919,-8.59601525972014e-05,0.530572031466705,0.939485097076554
0.154546886718974,-8.30550127164128e-05,0.531015003540931,0.938528583844967
0.155828884386258,-8.59584564980344e-05,0.531142756373163,0.93814956855409
0.155830165838853,-8.58480268194074e-05,0.530572031466705,0.937783084097515
0.155828501734532,-8.590567515303e-05,0.530572031466705,0.937526225414394
0.155830671777038,-8.61765651639956e-05,0.530572031466705,0.936587319476525
0.155827893547011,-8.60243052983841e-05,0.530675438517727,0.936054721320962
0.155827919447416,-8.58494111986225e-05,0.530675438517727,0.936274064223391
0.155827441719147,-8.58114965855926e-05,0.530572031466705,0.935888969488717
0.156407798126121,-8.71493644329184e-05,0.531790784892855,0.93482362536756
0.155826573375315,-8.58569850865407e-05,0.530572031466705,0.934193030464645
0.156407651979376,-8.71247096823772e-05,0.531790784892855,0.934137415031634
0.155827708518169,-8.5953470797196e-05,0.530572031466705,0.933874248039197
