PSDE,FuzzyEn,DE,SOH
0.225800281113743,-0.000234057264857534,0.546889901926413,1
0.223135638183906,-0.000209395836510673,0.546849856603364,0.997640714526458
0.221728563787063,-0.000212934846437964,0.547360367568559,0.994944388270981
0.221727486635072,-0.000232427056925221,0.547360367568559,0.98685540950455
0.224487968305966,-0.000244314479307849,0.547698072577859,0.980788675429727
0.22579589720942,-0.00025243071794538,0.547255434417338,0.97809234917425
0.224494945374953,-0.000245780767902068,0.547336790464736,0.975396022918773
0.225786390450177,-0.000249309460382406,0.547255434417338,0.972699696663296
0.227484647216622,-0.000256897791132292,0.549671550661312,0.970003370407819
0.227478039619035,-0.000255528410038833,0.547640974578609,0.967644084934277
0.227472772726705,-0.000253819324257409,0.54797373919273,0.965284799460735
0.225780046923621,-0.000248913624326444,0.546561052190105,0.962925513987193
0.23001868236247,-0.000262544616118641,0.548189124939233,0.960903269295585
0.230026932465216,-0.000264696242576239,0.549321604629965,0.958881024603977
0.23253399568958,-0.000270528146311496,0.548663244865742,0.956858779912369
0.232531136481131,-0.0002698265767183,0.548663244865742,0.955173576002696
0.232534248513464,-0.000270432534251746,0.55092195406768,0.953488372093023
0.232520341896502,-0.000266607266837636,0.548663244865742,0.951466127401416
0.232512468978997,-0.000263052758895124,0.546204236906283,0.949780923491742
0.234994265734884,-0.000271194959532087,0.548030644094179,0.948432760364004
0.234997709133494,-0.000272516752951759,0.548030644094179,0.946747556454331
0.235008906841772,-0.000277461264414216,0.549933655116775,0.945399393326593
0.232515049596807,-0.000264311043502582,0.548663244865742,0.943714189416919
0.237471530916551,-0.000281911176590573,0.548963713877661,0.942366026289181
0.237467508654542,-0.000280865991819596,0.548526547314961,0.941017863161442
0.239925095104675,-0.000290579474228,0.548406667088045,0.939332659251769
0.239925365061519,-0.000291033312672316,0.548406667088045,0.938321536905966
0.237476263728264,-0.000284360643179269,0.549352092149269,0.936973373778227
0.23748576367886,-0.000287258736044545,0.549352092149269,0.935625210650489
0.239928222556669,-0.000291662579681616,0.550136940039712,0.934614088304685
0.242389586687929,-0.000298125799201012,0.552007621121977,0.933265925176946
0.242396219998166,-0.000300771003161582,0.552007621121977,0.932254802831143
0.242390979901889,-0.000297586056652643,0.552007621121977,0.930906639703404
0.242398316881026,-0.000300802974203337,0.552007621121977,0.9298955173576
0.242403950515408,-0.000302989744707432,0.552007621121977,0.928884395011796
0.242393617961124,-0.000299226184036578,0.552007621121977,0.927873272665993
0.244854324282559,-0.000307180002150186,0.550710267802885,0.926862150320189
0.242387521297156,-0.000297267868329104,0.552007621121977,0.925851027974385
0.242384655998554,-0.000295276299149107,0.552007621121977,0.924839905628581
0.24485878543513,-0.00030884774919007,0.550710267802885,0.923828783282777
0.247326162846872,-0.000318427361271614,0.55184906116181,0.923154701718908
0.247314676814915,-0.000313541143847356,0.550346811066072,0.922143579373104
0.247329723288576,-0.000319362110576866,0.55184906116181,0.9211324570273
0.24731567986572,-0.000314103928154567,0.549886635736914,0.920458375463431
0.247331147208605,-0.000319932863722401,0.55184906116181,0.919447253117627
0.247323076226782,-0.000317027785101255,0.55184906116181,0.918773171553758
0.249821114850161,-0.000323503006613709,0.551078589731672,0.917762049207954
0.247327813723213,-0.000318244667648833,0.549886635736914,0.917087967644085
0.247324436661918,-0.000317419600768297,0.550453727661188,0.916413886080216
0.249826574544271,-0.00032428971252506,0.552386917252704,0.915739804516347
0.249834976369817,-0.000327680821701563,0.550078921940756,0.915065722952477
0.249822237299754,-0.000324613868022503,0.551326822966581,0.914391641388608
0.252345958737223,-0.000338050402611321,0.552604628163862,0.913380519042804
0.252345951240058,-0.000338046009969099,0.552604628163862,0.912706437478935
0.249834226082406,-0.000326990073971164,0.551078589731672,0.912032355915066
0.252348059095822,-0.000338844582308945,0.552604628163862,0.911358274351197
0.24982296706677,-0.000325286629868861,0.551793133966795,0.910684192787327
0.249823249276021,-0.000325335678668393,0.551793133966795,0.910010111223458
0.252347789512898,-0.000338419586807637,0.553077240664079,0.909673070441523
0.252340314634244,-0.000335837535997586,0.552604628163862,0.908998988877654
